label,align,target_attract,delta_i_norm,delta_t_norm,consistency_to_mean
7.000000000000000000e+00,7.002092897891998291e-02,9.858453273773193359e-02,6.166635751724243164e-01,1.254550516605377197e-01,7.273614406585693359e-01
7.000000000000000000e+00,9.269498288631439209e-02,9.935659170150756836e-02,6.407597064971923828e-01,2.048883736133575439e-01,7.504990696907043457e-01
7.000000000000000000e+00,9.212124347686767578e-02,7.164674997329711914e-02,5.737201571464538574e-01,1.575961410999298096e-01,7.502394914627075195e-01
7.000000000000000000e+00,1.146057695150375366e-01,1.277140974998474121e-01,7.016767859458923340e-01,2.748823761940002441e-01,8.130178451538085938e-01
8.000000000000000000e+00,8.776610344648361206e-02,1.166062653064727783e-01,6.957150101661682129e-01,2.114861458539962769e-01,8.023836612701416016e-01
8.000000000000000000e+00,9.478188119828701019e-03,1.475157737731933594e-01,7.899833321571350098e-01,1.964618116617202759e-01,8.022812008857727051e-01
8.000000000000000000e+00,1.384695619344711304e-01,5.774590373039245605e-02,4.968966245651245117e-01,1.301541924476623535e-01,5.809937715530395508e-01
8.000000000000000000e+00,2.212296053767204285e-02,1.140292882919311523e-01,8.010374307632446289e-01,2.490470558404922485e-01,8.007313013076782227e-01
8.000000000000000000e+00,1.117606312036514282e-01,9.657387435436248779e-02,5.248156785964965820e-01,1.589580178260803223e-01,7.351760864257812500e-01
8.000000000000000000e+00,1.262674927711486816e-01,1.208070814609527588e-01,6.491138339042663574e-01,2.253179550170898438e-01,8.279389739036560059e-01
8.000000000000000000e+00,1.952734440565109253e-01,7.551500201225280762e-02,4.658414721488952637e-01,1.453823745250701904e-01,6.247690916061401367e-01
8.000000000000000000e+00,6.510901451110839844e-02,1.242253482341766357e-01,7.949137687683105469e-01,2.197846472263336182e-01,7.910603284835815430e-01
8.000000000000000000e+00,8.164756000041961670e-02,8.345481753349304199e-02,5.340253710746765137e-01,1.946520954370498657e-01,7.677505016326904297e-01
8.000000000000000000e+00,9.346022456884384155e-02,1.048639416694641113e-01,6.196541786193847656e-01,1.654504835605621338e-01,6.540924310684204102e-01
8.000000000000000000e+00,5.340972915291786194e-02,7.505041360855102539e-02,6.477900147438049316e-01,2.213309854269027710e-01,7.816913127899169922e-01
